customer_id,tenure_months,monthly_charges,support_tickets_90d,weekly_usage_hours,contract_type,internet_service,autopay,senior_citizen,churn
C00875,56,18.79,2,41.5,One year,Fiber,1,0,0
C00876,65,18.0,3,26.3,Two year,DSL,0,0,0
C00877,26,91.54,0,49.9,One year,Fiber,0,0,0
C00878,6,84.42,1,10.8,One year,DSL,1,1,0
C00879,1,82.55,2,23.1,One year,None,0,1,1
C00880,33,110.91,0,34.5,Two year,Fiber,1,1,0
C00881,47,71.31,1,24.2,Two year,None,0,1,0
C00882,24,61.41,3,29.7,Month-to-month,DSL,1,1,1
C00883,45,94.31,1,20.3,Month-to-month,Fiber,0,1,1
C00884,12,52.01,0,31.1,Two year,Fiber,0,0,1
C00885,53,65.33,1,40.5,One year,Fiber,0,1,0
C00886,24,79.07,2,26.5,Month-to-month,None,0,0,1
C00887,72,81.31,2,21.7,One year,Fiber,0,1,0
C00888,56,62.68,1,27.5,Month-to-month,DSL,1,1,0
C00889,34,58.27,3,49.5,Two year,DSL,1,0,0
C00890,69,40.64,2,49.3,Month-to-month,None,0,0,0
C00891,71,49.96,1,27.3,Two year,None,0,0,0
C00892,15,122.93,1,41.1,One year,Fiber,0,0,1
C00893,42,64.56,2,33.7,Month-to-month,Fiber,1,1,0
C00894,48,77.3,1,52.0,Two year,Fiber,0,0,0
C00895,26,30.24,1,36.7,Month-to-month,Fiber,0,1,0
C00896,72,143.77,3,31.2,One year,DSL,0,0,0
C00897,49,47.88,1,56.4,Month-to-month,DSL,0,0,0
C00898,55,39.1,0,21.1,Month-to-month,None,1,1,0
C00899,15,70.29,2,38.5,One year,Fiber,0,0,0
C00900,65,47.01,2,53.1,One year,Fiber,1,0,0
C00901,70,82.22,5,43.3,Two year,Fiber,1,1,0
C00902,66,29.67,0,23.3,One year,Fiber,0,1,0
C00903,32,103.84,4,22.6,Month-to-month,DSL,1,0,1
C00904,68,98.32,1,14.3,Two year,DSL,1,0,0
C00905,1,68.68,2,54.8,Two year,DSL,1,0,0
C00906,15,25.65,1,18.1,Two year,DSL,1,1,0
C00907,48,49.26,1,44.0,Two year,Fiber,1,1,0
C00908,56,73.75,0,14.0,One year,Fiber,1,1,0
C00909,9,38.11,1,69.8,One year,DSL,0,1,0
C00910,22,42.66,1,15.1,One year,Fiber,0,0,0
C00911,7,101.38,1,34.6,Month-to-month,Fiber,1,0,0
C00912,8,76.34,2,51.0,Two year,Fiber,0,0,1
C00913,2,75.45,2,24.2,Month-to-month,None,1,1,1
C00914,72,86.77,5,41.9,Month-to-month,DSL,1,1,0
C00915,64,67.41,2,30.1,Month-to-month,Fiber,1,0,1
C00916,44,70.33,2,39.4,Month-to-month,DSL,1,1,0
C00917,3,84.77,1,49.1,One year,Fiber,0,0,1
C00918,53,94.65,1,28.0,Month-to-month,Fiber,0,1,0
C00919,39,85.95,1,55.0,Month-to-month,Fiber,1,1,0
C00920,56,112.89,1,38.9,Month-to-month,Fiber,0,0,0
C00921,36,72.69,2,61.3,One year,None,1,1,0
C00922,1,34.28,2,22.4,Month-to-month,Fiber,0,1,1
C00923,66,102.47,2,25.0,Month-to-month,Fiber,0,1,0
C00924,64,65.14,2,30.7,Month-to-month,DSL,1,1,1
C00925,66,50.48,2,17.0,Two year,Fiber,0,0,0
C00926,48,91.95,3,47.0,Month-to-month,DSL,0,1,1
C00927,67,82.38,2,32.9,Two year,Fiber,0,0,0
C00928,6,36.2,2,18.0,Month-to-month,Fiber,0,1,1
C00929,29,90.78,1,22.5,Month-to-month,Fiber,1,0,1
C00930,24,124.48,1,21.8,Two year,DSL,0,1,1
C00931,35,81.06,0,46.9,One year,Fiber,1,0,0
C00932,3,64.83,2,40.4,Month-to-month,Fiber,0,0,1
C00933,60,25.26,1,32.1,One year,Fiber,1,0,0
C00934,22,129.43,1,28.9,Month-to-month,DSL,1,1,1
C00935,9,57.53,3,30.7,Month-to-month,DSL,0,0,1
C00936,15,32.58,2,58.9,Month-to-month,None,1,0,1
C00937,9,75.1,0,30.7,Month-to-month,DSL,0,0,1
C00938,50,100.23,0,46.0,Month-to-month,Fiber,1,0,0
C00939,67,106.61,1,29.4,Month-to-month,Fiber,0,1,0
C00940,7,53.18,3,57.6,Two year,Fiber,1,0,0
C00941,3,69.24,1,16.9,Month-to-month,Fiber,1,0,1
C00942,64,72.01,1,45.3,Month-to-month,Fiber,0,1,0
C00943,28,99.34,0,23.4,Month-to-month,DSL,0,0,1
C00944,9,88.6,1,65.0,Two year,Fiber,1,0,0
C00945,15,79.58,2,43.8,Month-to-month,None,1,0,1
C00946,49,97.62,1,10.1,Month-to-month,Fiber,0,0,1
C00947,7,33.86,1,21.0,Two year,DSL,0,1,1
C00948,29,83.78,3,43.6,Month-to-month,Fiber,0,0,1
C00949,71,78.2,3,43.2,Month-to-month,DSL,0,0,0
C00950,32,70.6,0,42.2,One year,None,0,0,0
C00951,12,65.01,2,36.2,Month-to-month,Fiber,0,0,1
C00952,55,75.76,3,29.5,Month-to-month,Fiber,0,1,0
C00953,32,56.03,0,49.2,One year,DSL,0,0,0
C00954,29,148.36,2,21.9,Two year,DSL,1,1,0
C00955,19,110.05,2,34.7,Two year,DSL,1,0,0
C00956,55,102.6,1,25.3,One year,Fiber,0,0,0
C00957,36,57.17,0,24.2,Month-to-month,DSL,1,1,0
C00958,35,45.2,3,27.6,One year,DSL,0,0,0
C00959,56,66.07,4,23.7,Two year,Fiber,1,0,0
C00960,27,75.2,0,41.7,One year,DSL,0,0,0
C00961,48,31.45,1,13.3,Month-to-month,Fiber,0,1,0
C00962,13,85.44,2,40.0,Two year,Fiber,1,1,0
C00963,42,102.3,2,25.1,Two year,Fiber,1,1,0
C00964,31,18.0,0,34.4,Month-to-month,DSL,0,1,0
C00965,37,46.79,1,31.7,One year,Fiber,0,1,0
C00966,27,106.38,0,27.0,Two year,Fiber,0,0,1
C00967,10,82.47,1,,Month-to-month,DSL,0,1,0
C00968,67,47.74,1,28.8,Two year,Fiber,0,0,0
C00969,29,92.59,0,43.8,Month-to-month,Fiber,1,0,1
C00970,54,55.36,1,44.0,Month-to-month,None,1,0,0
C00971,66,65.39,3,30.2,Two year,DSL,0,0,0
C00972,32,40.11,0,16.4,Two year,Fiber,0,1,0
C00973,60,72.47,3,21.6,Month-to-month,Fiber,1,0,0
C00974,32,100.51,2,51.9,Two year,Fiber,1,0,0
C00975,5,58.63,2,40.9,One year,DSL,1,0,0
C00976,64,90.07,0,35.9,Two year,Fiber,0,0,0
C00977,61,70.6,1,26.1,Month-to-month,Fiber,1,0,0
C00978,41,102.21,2,58.2,Two year,None,0,1,1
C00979,60,59.03,0,21.8,One year,DSL,0,0,0
C00980,49,115.54,1,36.0,One year,DSL,0,1,0
C00981,58,91.08,2,41.0,Month-to-month,DSL,0,0,0
C00982,5,78.83,2,15.7,Month-to-month,None,1,1,1
C00983,59,79.85,1,23.4,Month-to-month,Fiber,1,1,0
C00984,16,58.98,2,27.6,Month-to-month,Fiber,1,0,1
C00985,71,57.18,1,46.1,Two year,Fiber,0,0,0
C00986,70,79.34,1,27.9,One year,Fiber,0,1,0
C00987,4,38.44,0,13.9,One year,DSL,1,0,0
C00988,47,55.15,2,12.5,Month-to-month,DSL,0,1,0
C00989,28,45.76,1,23.3,One year,Fiber,1,1,0
C00990,19,88.01,4,13.1,Month-to-month,Fiber,1,0,1
C00991,70,88.44,1,44.8,Two year,DSL,0,1,0
C00992,29,107.5,1,,Month-to-month,Fiber,1,1,0
C00993,40,62.63,5,34.1,Month-to-month,DSL,0,0,1
C00994,23,49.38,1,30.3,Month-to-month,None,0,1,0
C00995,50,30.86,1,44.4,Month-to-month,DSL,0,1,0
C00996,19,79.59,0,43.8,One year,Fiber,0,1,0
C00997,27,111.11,2,20.2,One year,DSL,0,0,1
C00998,51,69.91,3,22.1,Month-to-month,DSL,0,1,1
C00999,16,72.75,1,43.9,One year,DSL,1,1,0
C01000,57,71.83,2,37.8,Two year,Fiber,0,1,0
C01001,71,79.11,1,42.5,One year,DSL,1,1,0
C01002,51,99.92,1,21.5,One year,DSL,1,0,0
C01003,27,125.74,2,23.5,Month-to-month,Fiber,1,0,1
C01004,14,85.95,2,40.5,One year,Fiber,0,0,1
C01005,41,87.8,2,24.5,Month-to-month,Fiber,0,1,1
C01006,32,65.3,0,12.7,Month-to-month,DSL,0,1,0
C01007,18,68.98,1,24.7,Month-to-month,Fiber,0,0,0
C01008,27,68.6,0,31.1,Month-to-month,Fiber,1,0,0
C01009,70,61.75,3,57.8,Month-to-month,Fiber,0,0,0
C01010,13,75.57,2,22.3,Month-to-month,Fiber,1,0,0
C01011,19,89.5,5,33.1,Two year,DSL,1,0,0
C01012,26,73.78,1,62.6,Month-to-month,Fiber,1,1,0
C01013,66,64.15,0,18.7,Month-to-month,Fiber,1,1,1
C01014,26,75.53,1,43.2,Month-to-month,Fiber,0,1,1
C01015,22,45.12,2,24.0,Month-to-month,Fiber,0,1,1
C01016,22,94.49,1,39.6,Month-to-month,DSL,1,0,0
C01017,69,60.43,1,66.7,One year,DSL,1,0,0
C01018,26,39.66,4,45.1,Month-to-month,Fiber,1,0,1
C01019,27,84.93,1,36.1,Month-to-month,Fiber,0,1,1
C01020,27,86.32,2,20.7,One year,Fiber,1,0,0
C01021,63,47.92,2,31.5,Month-to-month,Fiber,1,1,0
C01022,52,89.46,2,26.1,Two year,Fiber,0,0,0
C01023,44,89.75,0,13.7,Month-to-month,None,1,0,0
C01024,16,127.3,2,4.2,Month-to-month,Fiber,0,0,1
C01025,9,65.42,2,22.4,Month-to-month,Fiber,1,1,0
C01026,7,70.48,2,33.6,Two year,None,0,0,1
C01027,22,55.01,1,49.7,Month-to-month,DSL,1,1,0
C01028,57,85.82,1,23.7,Month-to-month,Fiber,0,1,0
C01029,55,71.87,2,36.7,Month-to-month,DSL,1,1,0
C01030,57,99.66,1,10.2,Two year,DSL,1,1,1
C01031,49,59.85,3,22.8,One year,DSL,0,0,0
C01032,38,85.21,0,1.0,Month-to-month,Fiber,0,0,0
C01033,26,65.34,1,65.3,One year,Fiber,1,1,0
C01034,53,20.41,3,36.8,One year,DSL,1,0,0
C01035,15,89.59,0,36.3,Month-to-month,None,1,1,1
C01036,5,23.05,1,41.5,Month-to-month,DSL,1,1,0
C01037,60,67.53,1,69.5,Month-to-month,Fiber,0,0,0
C01038,35,67.97,1,27.9,Month-to-month,None,0,0,0
C01039,45,71.77,3,20.3,One year,Fiber,1,0,0
C01040,69,73.32,0,62.0,Two year,Fiber,0,1,0
C01041,50,73.05,1,16.8,One year,Fiber,1,1,0
C01042,56,82.17,1,52.2,Month-to-month,DSL,0,1,0
C01043,35,68.96,2,33.0,Month-to-month,Fiber,0,0,0
C01044,23,145.24,1,40.1,Month-to-month,None,1,0,0
C01045,26,62.41,1,13.9,One year,Fiber,0,1,0
C01046,65,37.77,1,70.3,One year,Fiber,0,0,0
C01047,28,32.52,2,28.6,One year,DSL,0,0,0
C01048,68,90.43,1,24.2,Two year,Fiber,1,0,0
C01049,3,27.43,1,41.7,Month-to-month,Fiber,0,0,0
C01050,22,38.13,1,25.0,One year,None,1,1,0
C01051,68,34.09,0,39.9,Two year,None,1,1,0
C01052,42,84.8,3,16.3,Month-to-month,DSL,1,0,0
C01053,27,109.26,1,36.0,One year,Fiber,1,0,1
C01054,13,45.57,3,25.6,Month-to-month,DSL,0,0,1
C01055,35,83.82,2,23.0,Month-to-month,DSL,0,0,0
C01056,69,18.0,2,20.8,Month-to-month,Fiber,0,1,0
C01057,26,51.15,4,46.4,Month-to-month,Fiber,1,0,1
C01058,35,88.87,2,29.1,One year,Fiber,1,1,0
C01059,26,63.26,0,31.4,Month-to-month,Fiber,0,1,1
C01060,62,99.83,0,40.0,Month-to-month,Fiber,0,1,0
C01061,50,18.0,1,50.0,One year,Fiber,1,0,0
C01062,45,51.42,1,21.1,Month-to-month,DSL,1,1,0
C01063,49,84.68,5,37.1,Month-to-month,DSL,1,1,1
C01064,30,84.33,2,21.3,Two year,Fiber,0,1,0
C01065,59,86.47,2,31.1,Two year,None,0,1,0
C01066,45,77.81,3,48.9,Month-to-month,DSL,0,1,0
C01067,6,39.96,2,1.2,Two year,DSL,0,1,1
C01068,27,50.18,2,21.1,Two year,DSL,0,1,0
C01069,63,136.86,0,30.8,Month-to-month,Fiber,1,0,0
C01070,19,36.74,3,39.3,Two year,DSL,1,1,1
C01071,69,32.36,1,51.1,One year,Fiber,0,0,0
C01072,59,91.04,0,10.2,Two year,None,1,1,0
C01073,72,42.34,1,53.8,Month-to-month,DSL,1,1,0
C01074,58,122.18,1,41.3,One year,DSL,0,1,1
C01075,10,148.56,1,30.6,Month-to-month,Fiber,0,0,1
C01076,14,65.25,0,13.4,One year,Fiber,0,1,1
C01077,36,80.66,1,26.0,Month-to-month,Fiber,0,1,0
C01078,26,20.91,0,48.4,One year,Fiber,0,1,0
C01079,68,100.88,2,34.4,Two year,Fiber,1,1,0
C01080,62,18.0,2,31.5,Month-to-month,Fiber,1,1,0
C01081,55,34.49,1,20.4,Month-to-month,None,0,1,0
C01082,68,75.32,0,44.3,Month-to-month,DSL,0,0,0
C01083,5,87.33,2,31.9,Month-to-month,Fiber,1,1,1
C01084,51,30.45,1,30.7,Two year,DSL,0,0,0
C01085,63,56.81,3,32.7,One year,DSL,1,1,0
C01086,71,25.48,4,25.0,One year,None,0,0,0
C01087,61,63.12,2,22.6,Two year,DSL,1,0,0
C01088,59,49.58,0,,One year,DSL,1,0,0
C01089,57,54.2,0,25.3,Month-to-month,Fiber,0,0,0
C01090,10,90.23,2,,Month-to-month,DSL,0,0,1
C01091,30,79.88,2,40.8,Month-to-month,DSL,1,1,0
C01092,64,87.71,1,24.7,Two year,Fiber,1,1,0
C01093,46,68.38,3,28.5,Two year,Fiber,1,1,1
C01094,19,92.07,2,33.5,Month-to-month,DSL,1,0,1
C01095,52,71.02,1,22.8,Month-to-month,None,0,0,0
C01096,2,58.24,1,17.5,One year,DSL,1,0,0
C01097,29,87.98,1,37.1,One year,Fiber,0,0,0
C01098,55,60.14,1,60.4,One year,Fiber,0,0,0
C01099,57,62.77,1,46.7,Month-to-month,Fiber,0,1,0
C01100,37,101.91,2,51.9,One year,DSL,0,0,1
C01101,20,99.27,1,15.8,One year,Fiber,0,0,0
C01102,36,63.68,1,31.3,Month-to-month,Fiber,1,1,0
C01103,14,96.44,1,31.2,One year,DSL,1,0,0
C01104,68,36.21,1,54.0,Month-to-month,DSL,1,0,0
C01105,62,63.84,2,46.8,Two year,None,1,0,0
C01106,52,50.95,0,31.7,Two year,Fiber,0,0,0
C01107,25,71.95,3,2.0,One year,Fiber,1,0,0
C01108,11,92.57,1,17.8,Month-to-month,Fiber,0,1,0
C01109,5,87.56,1,42.9,Two year,DSL,1,0,1
C01110,28,83.75,1,29.5,Month-to-month,Fiber,1,1,0
C01111,60,75.85,0,32.5,Month-to-month,DSL,1,0,0
C01112,27,67.54,3,42.6,Month-to-month,Fiber,1,0,0
C01113,58,105.63,0,49.8,Month-to-month,Fiber,0,0,0
C01114,13,28.7,2,23.1,Two year,Fiber,0,1,0
C01115,58,53.33,3,42.3,Month-to-month,None,0,1,0
C01116,6,83.52,3,56.6,One year,DSL,1,1,0
C01117,25,114.78,0,54.0,One year,Fiber,1,1,0
C01118,11,62.32,0,26.6,One year,Fiber,1,0,0
C01119,44,64.69,2,38.1,Month-to-month,Fiber,0,0,1
C01120,14,35.88,1,44.5,Month-to-month,Fiber,0,0,1
C01121,2,56.84,2,34.3,Two year,DSL,1,0,0
C01122,24,91.83,5,30.5,Month-to-month,Fiber,0,0,1
C01123,1,116.22,3,9.8,Month-to-month,Fiber,1,0,1
C01124,28,63.79,1,21.9,One year,None,0,1,0
C01125,19,49.63,2,24.3,One year,DSL,0,1,1
C01126,68,73.95,2,16.3,One year,Fiber,0,0,1
C01127,38,26.79,2,35.5,Month-to-month,Fiber,0,0,1
C01128,32,106.6,3,46.1,Month-to-month,Fiber,0,1,1
C01129,44,37.54,0,28.1,Month-to-month,DSL,0,1,0
C01130,10,80.79,0,3.1,One year,None,1,0,0
C01131,10,80.37,1,32.3,Two year,Fiber,0,1,1
C01132,12,89.58,4,37.8,One year,Fiber,1,0,1
C01133,63,79.16,1,36.9,One year,Fiber,1,1,0
C01134,54,72.08,2,23.9,One year,Fiber,1,1,1
C01135,70,84.0,1,17.1,One year,DSL,1,0,0
C01136,59,95.37,1,,Month-to-month,Fiber,0,0,1
C01137,9,122.3,1,38.9,Two year,None,0,1,1
C01138,12,41.13,3,24.5,One year,Fiber,1,0,1
C01139,60,20.51,2,13.0,Month-to-month,DSL,1,0,1
C01140,40,28.69,2,37.1,One year,DSL,1,1,0
C01141,45,21.23,2,21.4,Month-to-month,Fiber,1,1,0
C01142,17,38.41,1,39.4,Month-to-month,DSL,1,1,1
C01143,37,34.85,0,36.2,Two year,DSL,0,1,0
C01144,65,60.34,2,63.1,One year,DSL,0,0,0
C01145,36,95.94,1,32.9,Month-to-month,DSL,0,1,1
C01146,50,89.54,2,62.0,One year,DSL,1,0,0
C01147,54,54.58,1,35.1,Month-to-month,Fiber,0,1,0
C01148,67,57.0,7,24.7,One year,DSL,1,1,0
C01149,16,128.3,0,19.2,Month-to-month,DSL,1,1,1
C01150,66,88.65,4,21.7,One year,DSL,1,0,1
C01151,44,76.84,0,40.0,Two year,DSL,1,0,0
C01152,60,75.4,1,35.8,Month-to-month,None,1,1,0
C01153,19,63.9,1,8.3,One year,Fiber,1,1,1
C01154,9,128.09,1,48.3,One year,DSL,0,1,0
C01155,7,66.68,2,54.7,One year,DSL,1,0,0
C01156,28,76.18,1,8.1,Two year,Fiber,1,1,0
C01157,40,25.83,2,48.2,Month-to-month,Fiber,1,0,0
C01158,21,54.18,2,57.6,Month-to-month,Fiber,1,0,1
C01159,20,56.58,1,,One year,DSL,0,0,1
C01160,59,85.62,0,27.5,Month-to-month,None,0,1,0
C01161,54,50.29,2,,Two year,None,0,0,0
C01162,46,73.35,3,47.6,One year,Fiber,0,1,1
C01163,47,55.02,2,28.2,One year,DSL,1,0,0
C01164,61,41.18,1,27.6,Month-to-month,Fiber,0,0,0
C01165,17,40.04,0,39.9,Month-to-month,None,0,0,1
C01166,68,67.14,0,55.8,Two year,None,1,0,0
C01167,63,74.89,1,33.1,Month-to-month,DSL,1,0,0
C01168,25,66.58,3,27.4,One year,Fiber,1,0,0
C01169,25,48.68,1,30.0,One year,None,0,1,0
C01170,14,68.14,1,43.2,Month-to-month,DSL,0,0,0
C01171,52,62.96,0,15.4,One year,None,0,0,0
C01172,22,42.83,1,33.8,Month-to-month,Fiber,0,0,1
C01173,20,74.33,2,20.9,Two year,Fiber,1,1,1
C01174,49,122.69,1,17.2,One year,Fiber,1,0,0
C01175,15,67.81,0,6.8,Month-to-month,Fiber,1,0,1
C01176,9,31.09,1,26.8,One year,None,0,0,0
C01177,62,113.12,1,49.1,Two year,Fiber,1,0,0
C01178,3,107.2,1,6.2,Month-to-month,DSL,0,0,1
C01179,67,112.11,3,41.6,Month-to-month,None,0,1,1
C01180,50,70.82,0,24.9,Month-to-month,Fiber,1,0,0
C01181,26,50.06,2,19.1,One year,Fiber,0,1,0
C01182,41,47.0,0,38.8,Month-to-month,DSL,1,0,0
C01183,23,103.95,2,52.3,One year,Fiber,1,0,0
C01184,30,116.96,1,55.0,Month-to-month,Fiber,1,1,0
C01185,51,46.23,2,38.0,Two year,DSL,1,0,0
C01186,66,18.0,1,33.0,Two year,Fiber,0,0,0
C01187,17,71.5,2,39.5,Month-to-month,DSL,0,1,0
C01188,39,46.68,3,,One year,None,0,0,0
C01189,63,52.2,1,29.9,Month-to-month,Fiber,0,1,0
C01190,2,65.33,2,49.9,Month-to-month,Fiber,1,0,1
C01191,1,83.48,2,25.7,Month-to-month,Fiber,1,1,1
C01192,45,50.13,1,22.4,One year,DSL,1,1,0
C01193,11,75.81,1,58.8,Two year,Fiber,1,0,1
C01194,72,68.47,3,34.0,Month-to-month,Fiber,0,1,1
C01195,9,18.0,2,37.1,Month-to-month,DSL,0,0,0
C01196,54,87.26,1,41.7,One year,Fiber,0,0,0
C01197,23,59.37,1,21.5,Two year,DSL,1,0,0
C01198,67,36.61,4,27.9,One year,DSL,1,0,0
C01199,63,51.67,1,25.0,Month-to-month,Fiber,0,1,1
C01200,58,77.68,2,38.7,Two year,DSL,0,1,0
C01201,47,73.29,1,39.1,Month-to-month,Fiber,0,0,0
C01202,16,90.04,2,25.6,Month-to-month,Fiber,1,1,1
C01203,8,84.22,2,62.4,Month-to-month,Fiber,0,0,1
C01204,19,39.2,1,33.6,Month-to-month,DSL,1,1,1
C01205,6,18.0,1,35.4,One year,DSL,0,1,1
C01206,57,75.39,1,52.8,Two year,DSL,1,1,0
C01207,21,89.67,1,21.8,One year,Fiber,1,0,1
C01208,32,66.33,1,26.7,Two year,DSL,0,1,1
C01209,45,90.5,2,38.0,Month-to-month,Fiber,0,0,0
C01210,51,43.95,5,13.3,One year,DSL,1,0,1
C01211,43,62.31,0,30.7,One year,Fiber,0,1,0
C01212,53,46.22,0,62.7,Month-to-month,Fiber,1,1,0
C01213,9,91.52,1,59.6,Month-to-month,Fiber,0,1,0
C01214,21,46.51,1,46.6,Two year,Fiber,1,0,0
C01215,55,129.68,1,50.6,Month-to-month,Fiber,0,1,0
C01216,52,57.94,1,40.9,Two year,Fiber,0,0,0
C01217,46,94.35,1,28.0,Two year,None,0,0,0
C01218,68,58.3,0,57.0,Month-to-month,DSL,1,1,0
C01219,71,109.45,2,20.7,Month-to-month,None,0,1,0
C01220,7,108.39,1,47.6,One year,Fiber,1,1,1
C01221,40,62.93,0,26.9,Month-to-month,Fiber,0,1,1
C01222,65,79.69,2,27.7,One year,Fiber,0,1,0
C01223,24,107.67,2,41.5,Month-to-month,DSL,1,1,0
C01224,5,80.52,1,62.5,Two year,None,0,0,1
C01225,9,46.22,1,54.0,Month-to-month,Fiber,0,0,1
C01226,53,73.96,1,38.7,One year,DSL,1,1,0
C01227,67,51.05,3,34.9,Two year,Fiber,0,1,0
C01228,51,76.23,2,44.9,One year,DSL,1,0,0
C01229,3,49.95,3,53.1,One year,None,1,1,0
C01230,30,82.44,1,9.4,Two year,DSL,1,1,0
C01231,26,21.91,1,32.2,Two year,DSL,0,0,0
C01232,66,40.58,5,19.3,Two year,Fiber,1,0,0
C01233,39,49.79,3,30.9,Two year,Fiber,0,0,1
C01234,17,67.51,3,16.4,Month-to-month,Fiber,1,0,1
C01235,42,29.66,1,8.7,Two year,DSL,0,0,1
C01236,54,47.26,0,15.5,Two year,DSL,0,0,0
C01237,42,93.79,2,26.3,One year,Fiber,0,1,1
C01238,31,97.12,3,42.2,One year,Fiber,0,1,1
C01239,52,18.0,1,22.6,One year,Fiber,0,0,0
C01240,22,55.57,2,21.9,Month-to-month,Fiber,0,1,1
C01241,10,107.7,1,39.5,Month-to-month,Fiber,0,0,1
C01242,63,82.81,4,38.0,One year,DSL,0,0,1
C01243,52,83.41,2,57.8,Month-to-month,Fiber,0,0,1
C01244,53,87.8,1,47.1,Month-to-month,None,0,0,0
C01245,65,45.15,0,19.6,Two year,Fiber,0,1,0
C01246,52,77.99,0,24.6,Month-to-month,Fiber,0,1,1
C01247,3,85.21,3,44.5,Two year,DSL,0,1,0
C01248,61,75.0,0,21.6,One year,Fiber,0,0,0
C01249,3,60.98,2,29.5,Two year,None,1,1,0
C01250,50,70.65,0,10.1,Month-to-month,DSL,0,0,0
C01251,72,40.08,2,15.7,Month-to-month,Fiber,1,1,0
C01252,30,89.2,2,51.6,One year,None,0,0,1
C01253,23,31.81,2,36.3,Month-to-month,Fiber,1,1,0
C01254,67,49.14,2,25.2,One year,Fiber,1,0,0
C01255,33,91.09,1,27.2,One year,DSL,0,1,0
C01256,67,80.13,0,58.0,Month-to-month,Fiber,0,1,0
C01257,23,58.44,4,24.8,Two year,DSL,1,1,0
C01258,14,24.05,3,40.6,Month-to-month,Fiber,1,1,1
C01259,41,70.71,1,46.2,Month-to-month,None,1,0,0
C01260,27,54.36,2,54.2,Two year,Fiber,0,0,0
C01261,52,85.45,3,22.1,Month-to-month,Fiber,0,0,1
C01262,22,57.53,2,14.4,One year,None,1,1,1
C01263,55,22.98,0,18.5,One year,DSL,1,1,0
C01264,26,33.26,2,44.2,Month-to-month,DSL,1,1,0
C01265,26,60.04,2,61.9,Month-to-month,Fiber,1,1,0
C01266,52,75.05,2,44.7,Month-to-month,DSL,0,0,0
C01267,19,39.41,0,24.8,Month-to-month,Fiber,0,1,1
C01268,21,50.76,2,50.6,Month-to-month,Fiber,0,1,0
C01269,40,94.19,0,27.4,Month-to-month,Fiber,0,0,0
C01270,24,103.07,1,22.4,Two year,Fiber,0,0,0
C01271,28,79.75,1,29.4,Two year,Fiber,0,1,1
C01272,25,64.02,2,25.9,Month-to-month,DSL,1,1,0
C01273,45,54.6,0,24.2,One year,Fiber,1,1,0
C01274,25,87.1,1,51.1,Month-to-month,Fiber,0,1,0
C01275,45,63.14,2,26.8,Month-to-month,DSL,1,0,0
C01276,17,97.76,3,11.8,Month-to-month,Fiber,0,1,1
C01277,65,99.24,1,42.2,One year,Fiber,1,1,0
C01278,69,83.48,7,20.6,Month-to-month,Fiber,0,1,1
C01279,1,58.07,2,21.1,Two year,Fiber,0,1,0
C01280,8,60.23,2,43.8,One year,DSL,0,1,1
C01281,8,25.98,1,23.8,One year,Fiber,0,0,0
C01282,14,70.53,1,,Two year,Fiber,0,0,0
C01283,57,69.66,2,34.6,Month-to-month,Fiber,1,1,0
C01284,18,33.43,1,30.0,One year,Fiber,1,1,0
C01285,43,138.2,1,28.0,Month-to-month,Fiber,1,0,1
C01286,19,87.57,2,1.2,Month-to-month,Fiber,1,0,1
C01287,5,48.47,4,31.6,Month-to-month,Fiber,1,1,1
C01288,7,129.52,0,56.6,Month-to-month,DSL,0,0,0
C01289,68,58.11,1,42.8,One year,Fiber,1,1,0
C01290,41,95.25,1,28.7,Month-to-month,Fiber,1,1,1
C01291,47,74.45,5,40.6,Month-to-month,DSL,1,0,0
C01292,14,59.07,1,42.8,Two year,Fiber,1,1,0
C01293,35,62.57,0,22.2,Month-to-month,Fiber,1,0,0
C01294,48,112.23,1,51.6,Month-to-month,None,1,0,1
C01295,57,96.53,1,36.3,Month-to-month,Fiber,1,0,1
C01296,48,68.57,3,29.6,Month-to-month,DSL,1,1,0
C01297,43,18.0,3,56.3,Two year,DSL,1,0,0
C01298,45,80.52,0,5.0,Two year,Fiber,1,1,0
C01299,27,37.1,2,17.5,One year,Fiber,1,1,0
C01300,51,87.08,1,43.0,Month-to-month,DSL,0,0,1
C01301,22,52.01,2,43.4,Two year,Fiber,1,1,0
C01302,52,54.94,2,57.1,One year,Fiber,1,0,1
C01303,33,54.13,1,2.4,Two year,None,1,1,0
C01304,42,100.57,1,46.0,Month-to-month,Fiber,1,1,1
C01305,35,22.54,2,16.6,One year,DSL,1,1,0
C01306,41,92.66,2,39.9,Month-to-month,Fiber,1,0,1
C01307,52,81.58,0,33.1,Month-to-month,DSL,1,0,0
C01308,21,69.97,1,45.9,Two year,Fiber,0,1,0
C01309,35,59.45,3,30.7,One year,DSL,0,0,0
C01310,30,85.62,3,48.2,One year,Fiber,0,0,1
C01311,2,59.68,3,22.4,Month-to-month,Fiber,1,1,1
C01312,62,59.43,2,32.9,Month-to-month,DSL,1,1,0
C01313,50,73.79,2,36.7,Two year,DSL,1,0,0
C01314,4,120.15,1,57.5,Month-to-month,Fiber,1,0,1
C01315,6,29.64,1,45.7,Month-to-month,Fiber,0,0,1
C01316,67,86.02,0,36.9,Month-to-month,DSL,0,1,0
C01317,61,67.99,2,43.0,One year,Fiber,0,1,0
