timestamp,latency_ms,error_rate,throughput_rpm,cpu_pct,memory_pct,is_anomaly
2026-01-09 00:15:00,152.82,0.005,1115.7,52.9,58.5,0
2026-01-09 00:30:00,165.83,0.0093,1032.8,46.0,43.2,0
2026-01-09 00:45:00,149.74,0.045,1071.8,63.5,41.7,0
2026-01-09 01:00:00,175.68,0.0527,1036.3,62.6,48.2,0
2026-01-09 01:15:00,402.04,0.4136,1236.8,86.7,36.8,1
2026-01-09 01:30:00,189.75,0.0474,957.4,62.9,41.9,0
2026-01-09 01:45:00,164.57,0.0107,1108.1,63.0,36.4,0
2026-01-09 02:00:00,154.5,0.0152,1055.2,57.0,49.5,0
2026-01-09 02:15:00,176.83,0.0256,1001.3,39.9,54.5,0
2026-01-09 02:30:00,167.67,0.0364,1083.5,55.5,45.0,0
2026-01-09 02:45:00,149.74,0.0089,988.7,52.9,56.8,0
2026-01-09 03:00:00,181.57,0.0391,952.1,50.1,42.0,0
2026-01-09 03:15:00,163.65,0.0365,947.0,49.1,44.7,0
2026-01-09 03:30:00,170.5,0.0234,1033.0,59.6,54.3,0
2026-01-09 03:45:00,175.49,0.0229,985.3,42.8,53.0,0
2026-01-09 04:00:00,143.82,0.0267,929.3,61.3,51.2,0
2026-01-09 04:15:00,172.55,0.0257,1014.0,52.8,55.8,0
2026-01-09 04:30:00,196.94,0.0013,1065.5,47.4,47.6,0
2026-01-09 04:45:00,176.85,0.0099,890.7,48.7,50.1,0
2026-01-09 05:00:00,149.58,0.0132,969.8,54.0,43.2,0
2026-01-09 05:15:00,182.34,0.0234,983.3,64.2,61.5,0
2026-01-09 05:30:00,192.5,0.0107,1035.7,59.3,44.8,0
2026-01-09 05:45:00,178.45,0.0136,926.3,61.1,46.5,0
2026-01-09 06:00:00,180.22,0.0035,1008.1,52.6,49.5,0
2026-01-09 06:15:00,176.97,0.0133,940.9,50.2,52.7,0
2026-01-09 06:30:00,196.17,0.0329,768.5,63.7,52.6,0
2026-01-09 06:45:00,170.2,0.0048,921.0,50.5,29.0,0
2026-01-09 07:00:00,193.64,0.0149,852.2,46.0,60.4,0
2026-01-09 07:15:00,178.98,0.0166,922.3,46.4,59.3,0
2026-01-09 07:30:00,206.36,0.0257,936.0,54.2,56.8,0
2026-01-09 07:45:00,175.07,0.0084,785.4,40.5,49.0,0
2026-01-09 08:00:00,160.32,0.0246,873.4,52.2,56.7,0
2026-01-09 08:15:00,191.45,0.0129,801.0,50.7,49.8,0
2026-01-09 08:30:00,189.18,0.0063,760.4,53.4,49.7,0
2026-01-09 08:45:00,187.72,0.0623,911.4,37.4,52.9,0
2026-01-09 09:00:00,189.99,0.0025,739.4,32.3,51.8,0
2026-01-09 09:15:00,156.72,0.0122,775.0,45.4,55.2,0
2026-01-09 09:30:00,160.56,0.0355,767.5,47.7,32.9,0
2026-01-09 09:45:00,198.5,0.0148,808.8,40.6,47.4,0
2026-01-09 10:00:00,175.34,0.029,836.5,39.1,39.5,0
2026-01-09 10:15:00,159.3,0.0106,856.8,53.9,54.5,0
2026-01-09 10:30:00,135.76,0.0058,807.5,47.0,41.6,0
2026-01-09 10:45:00,145.1,0.0352,625.8,52.7,46.0,0
2026-01-09 11:00:00,141.82,0.0047,828.1,38.9,54.6,0
2026-01-09 11:15:00,148.96,0.0164,768.2,48.0,57.2,0
2026-01-09 11:30:00,164.56,0.0068,802.9,62.8,54.2,0
2026-01-09 11:45:00,134.47,0.022,705.0,45.3,53.3,0
2026-01-09 12:00:00,140.5,0.0512,719.1,43.3,39.7,0
2026-01-09 12:15:00,127.26,0.0105,786.5,56.5,40.9,0
2026-01-09 12:30:00,142.42,0.01,860.8,60.2,38.6,0
2026-01-09 12:45:00,192.92,0.02,733.6,43.1,40.6,0
2026-01-09 13:00:00,162.35,0.0353,638.8,42.0,49.1,0
2026-01-09 13:15:00,151.27,0.0255,767.9,55.7,55.0,0
2026-01-09 13:30:00,131.54,0.0225,713.1,50.2,55.0,0
2026-01-09 13:45:00,121.56,0.0186,652.2,49.3,35.0,0
2026-01-09 14:00:00,130.94,0.0396,734.9,50.1,47.7,0
2026-01-09 14:15:00,104.54,0.0046,777.5,48.6,46.1,0
2026-01-09 14:30:00,144.17,0.0513,817.8,57.7,31.8,0
2026-01-09 14:45:00,128.93,0.0045,710.3,58.9,53.8,0
2026-01-09 15:00:00,124.76,0.0441,741.9,40.1,53.6,0
2026-01-09 15:15:00,95.3,0.0171,765.6,55.9,43.7,0
2026-01-09 15:30:00,126.15,0.0117,895.6,50.8,45.8,0
2026-01-09 15:45:00,120.95,0.0334,866.7,40.3,49.0,0
2026-01-09 16:00:00,102.47,0.0344,849.5,42.9,50.9,0
2026-01-09 16:15:00,123.73,0.0503,846.9,47.0,43.5,0
2026-01-09 16:30:00,112.52,0.015,788.0,57.6,42.0,0
2026-01-09 16:45:00,124.99,0.0011,864.1,42.3,40.4,0
2026-01-09 17:00:00,317.34,0.3591,783.9,72.1,58.4,1
2026-01-09 17:15:00,96.67,0.0374,887.0,48.8,56.5,0
2026-01-09 17:30:00,118.12,0.0016,711.2,44.0,40.4,0
2026-01-09 17:45:00,117.78,0.0378,738.6,56.9,41.7,0
2026-01-09 18:00:00,137.39,0.0014,764.6,50.8,40.6,0
2026-01-09 18:15:00,130.14,0.0035,1031.7,59.3,37.6,0
2026-01-09 18:30:00,108.73,0.0554,888.9,47.9,61.7,0
2026-01-09 18:45:00,107.34,0.0097,805.3,39.8,42.9,0
2026-01-09 19:00:00,118.89,0.0457,1117.2,65.6,53.3,0
2026-01-09 19:15:00,95.97,0.008,892.3,46.3,45.6,0
2026-01-09 19:30:00,98.67,0.0032,983.4,57.9,46.5,0
2026-01-09 19:45:00,107.77,0.0013,891.8,48.1,46.0,0
2026-01-09 20:00:00,76.82,0.0311,1045.6,59.1,50.6,0
2026-01-09 20:15:00,101.88,0.1255,989.0,55.2,46.7,0
2026-01-09 20:30:00,113.71,0.0279,937.7,52.9,53.2,0
2026-01-09 20:45:00,169.3,0.0476,896.5,54.4,56.1,0
2026-01-09 21:00:00,113.66,0.0068,977.6,50.7,43.7,0
2026-01-09 21:15:00,137.14,0.0165,956.9,38.6,49.4,0
2026-01-09 21:30:00,121.69,0.0682,904.0,53.6,36.6,0
2026-01-09 21:45:00,470.21,0.158,1078.7,90.9,44.3,1
2026-01-09 22:00:00,113.01,0.0399,1134.0,55.1,48.1,0
2026-01-09 22:15:00,104.68,0.1133,1008.2,50.6,46.6,0
2026-01-09 22:30:00,157.29,0.0223,910.1,53.5,47.2,0
2026-01-09 22:45:00,108.56,0.0216,1081.3,62.3,51.6,0
2026-01-09 23:00:00,167.65,0.0456,1084.7,52.3,53.1,0
2026-01-09 23:15:00,134.26,0.0282,1003.8,41.1,33.1,0
2026-01-09 23:30:00,126.05,0.0308,1069.7,55.5,49.3,0
2026-01-09 23:45:00,131.65,0.0152,880.8,53.8,45.8,0
2026-01-10 00:00:00,399.34,0.3663,1080.6,91.3,44.6,1
2026-01-10 00:15:00,137.43,0.026,1069.3,50.3,57.8,0
2026-01-10 00:30:00,143.12,0.0361,1173.1,58.8,35.7,0
2026-01-10 00:45:00,167.55,0.0032,1097.8,52.9,47.6,0
2026-01-10 01:00:00,167.59,0.0046,1080.2,50.9,58.1,0
2026-01-10 01:15:00,196.45,0.0205,1211.4,54.5,48.5,0
2026-01-10 01:30:00,180.03,0.0244,1018.3,54.7,41.4,0
2026-01-10 01:45:00,146.53,0.0118,969.2,54.7,46.5,0
2026-01-10 02:00:00,190.95,0.0105,1119.8,51.0,60.4,0
2026-01-10 02:15:00,132.9,0.0022,1129.1,56.9,56.2,0
2026-01-10 02:30:00,181.36,0.0186,1130.7,58.4,44.4,0
2026-01-10 02:45:00,155.72,0.0159,1039.6,58.2,58.7,0
2026-01-10 03:00:00,185.47,0.0199,977.5,56.4,52.5,0
2026-01-10 03:15:00,210.09,0.0211,940.3,62.3,30.2,0
2026-01-10 03:30:00,144.68,0.0241,965.2,57.9,47.3,0
2026-01-10 03:45:00,191.36,0.0125,921.9,67.6,60.8,0
2026-01-10 04:00:00,195.43,0.0724,959.2,60.5,46.9,0
2026-01-10 04:15:00,192.2,0.0715,1106.1,62.9,58.6,0
2026-01-10 04:30:00,162.67,0.049,951.9,42.3,38.0,0
2026-01-10 04:45:00,178.7,0.0451,999.0,59.0,38.8,0
2026-01-10 05:00:00,166.47,0.0109,984.9,59.5,55.9,0
2026-01-10 05:15:00,191.55,0.0409,921.3,51.2,54.0,0
2026-01-10 05:30:00,160.33,0.0045,920.8,35.2,47.8,0
2026-01-10 05:45:00,175.94,0.0285,1036.6,35.0,54.1,0
2026-01-10 06:00:00,196.34,0.061,913.0,49.2,43.9,0
2026-01-10 06:15:00,171.81,0.0457,979.0,48.3,40.1,0
2026-01-10 06:30:00,177.87,0.0381,1067.1,42.3,50.7,0
2026-01-10 06:45:00,168.68,0.0366,839.1,53.2,46.0,0
2026-01-10 07:00:00,188.43,0.005,842.5,41.1,50.9,0
2026-01-10 07:15:00,181.33,0.008,841.7,36.8,49.4,0
2026-01-10 07:30:00,170.62,0.0059,818.7,66.2,45.7,0
2026-01-10 07:45:00,172.46,0.0092,823.2,53.9,61.2,0
2026-01-10 08:00:00,183.16,0.0472,908.2,47.9,40.7,0
2026-01-10 08:15:00,161.26,0.022,816.9,38.4,49.1,0
2026-01-10 08:30:00,179.51,0.0057,984.3,45.6,47.3,0
2026-01-10 08:45:00,180.91,0.0283,781.6,44.1,50.2,0
2026-01-10 09:00:00,177.56,0.0423,878.1,46.5,48.3,0
2026-01-10 09:15:00,588.82,0.2997,895.8,92.8,55.6,1
2026-01-10 09:30:00,185.64,0.0346,766.9,39.4,50.2,0
2026-01-10 09:45:00,192.06,0.0177,804.0,42.5,43.4,0
2026-01-10 10:00:00,179.15,0.0032,805.9,35.8,40.8,0
2026-01-10 10:15:00,171.28,0.0115,705.1,31.9,42.6,0
2026-01-10 10:30:00,141.82,0.0246,860.6,38.2,42.3,0
2026-01-10 10:45:00,197.66,0.0318,687.3,42.5,52.8,0
2026-01-10 11:00:00,160.11,0.021,689.7,45.0,47.4,0
2026-01-10 11:15:00,164.67,0.0169,690.5,51.2,50.8,0
2026-01-10 11:30:00,146.37,0.0158,741.9,51.7,38.4,0
2026-01-10 11:45:00,155.19,0.0633,749.1,53.5,45.8,0
2026-01-10 12:00:00,171.23,0.0828,675.5,44.7,51.4,0
2026-01-10 12:15:00,164.09,0.062,712.1,53.1,55.3,0
2026-01-10 12:30:00,144.4,0.015,642.0,29.4,37.6,0
2026-01-10 12:45:00,177.5,0.0098,801.5,54.3,59.0,0
2026-01-10 13:00:00,122.77,0.0307,774.8,48.6,58.1,0
2026-01-10 13:15:00,110.69,0.0079,701.8,55.3,55.1,0
2026-01-10 13:30:00,106.22,0.0379,712.7,26.4,56.9,0
2026-01-10 13:45:00,155.25,0.0265,679.7,54.5,45.4,0
2026-01-10 14:00:00,119.97,0.0065,679.1,34.2,42.4,0
2026-01-10 14:15:00,129.97,0.0388,668.5,56.0,48.6,0
2026-01-10 14:30:00,152.2,0.0187,679.3,40.5,50.1,0
2026-01-10 14:45:00,138.42,0.0065,811.2,52.9,43.6,0
2026-01-10 15:00:00,103.9,0.0045,845.2,49.5,52.1,0
2026-01-10 15:15:00,154.49,0.0115,676.9,55.3,57.9,0
2026-01-10 15:30:00,120.01,0.0165,821.6,51.0,54.3,0
2026-01-10 15:45:00,124.12,0.0068,687.3,59.9,48.3,0
2026-01-10 16:00:00,106.86,0.0304,863.5,44.8,30.9,0
2026-01-10 16:15:00,99.61,0.0284,815.9,41.4,37.2,0
2026-01-10 16:30:00,123.84,0.0333,773.5,43.7,47.3,0
2026-01-10 16:45:00,93.74,0.0357,841.2,55.2,52.5,0
2026-01-10 17:00:00,114.7,0.0337,947.8,57.5,38.0,0
2026-01-10 17:15:00,144.73,0.0214,722.2,37.7,48.7,0
2026-01-10 17:30:00,129.72,0.0614,933.1,45.0,53.0,0
2026-01-10 17:45:00,119.85,0.0047,797.7,51.7,47.5,0
2026-01-10 18:00:00,95.23,0.051,999.7,63.0,43.7,0
2026-01-10 18:15:00,113.91,0.0315,960.7,46.7,37.6,0
2026-01-10 18:30:00,100.67,0.0247,821.5,38.4,53.4,0
2026-01-10 18:45:00,140.96,0.0187,859.3,58.5,43.4,0
2026-01-10 19:00:00,107.66,0.0166,980.2,38.7,59.5,0
2026-01-10 19:15:00,102.05,0.0369,1012.9,57.6,49.2,0
2026-01-10 19:30:00,112.27,0.0472,979.9,35.3,50.6,0
2026-01-10 19:45:00,102.12,0.0067,973.9,51.6,53.8,0
2026-01-10 20:00:00,123.93,0.0018,945.3,49.2,45.4,0
2026-01-10 20:15:00,152.47,0.0194,992.4,46.6,51.3,0
2026-01-10 20:30:00,119.82,0.0323,984.9,64.2,43.5,0
2026-01-10 20:45:00,103.08,0.0188,884.9,50.3,42.4,0
2026-01-10 21:00:00,122.41,0.0244,1050.8,52.6,41.6,0
2026-01-10 21:15:00,102.38,0.0142,1001.6,51.0,44.6,0
2026-01-10 21:30:00,176.97,0.0122,1123.6,49.1,62.4,0
2026-01-10 21:45:00,157.67,0.0113,1109.2,69.6,41.7,0
2026-01-10 22:00:00,154.95,0.0008,1068.8,51.2,52.3,0
2026-01-10 22:15:00,146.03,0.0012,1133.2,70.2,46.4,0
2026-01-10 22:30:00,129.52,0.0183,1099.0,48.2,40.0,0
2026-01-10 22:45:00,129.92,0.0095,1054.3,54.1,53.5,0
2026-01-10 23:00:00,136.97,0.0252,974.8,48.7,44.5,0
2026-01-10 23:15:00,183.72,0.0797,1062.7,47.7,44.9,0
2026-01-10 23:30:00,137.48,0.0023,1050.5,52.4,55.6,0
2026-01-10 23:45:00,130.79,0.0126,1066.1,67.5,46.2,0
2026-01-11 00:00:00,148.12,0.0298,1064.0,64.5,49.6,0
2026-01-11 00:15:00,159.31,0.0112,1157.2,56.0,47.8,0
2026-01-11 00:30:00,87.32,0.035,1165.0,45.0,47.3,0
2026-01-11 00:45:00,157.08,0.036,1045.8,56.4,38.8,0
2026-01-11 01:00:00,113.29,0.0056,981.2,48.4,54.0,0
2026-01-11 01:15:00,185.56,0.0293,1005.9,45.4,49.6,0
2026-01-11 01:30:00,128.02,0.0191,1160.8,61.0,53.7,0
2026-01-11 01:45:00,144.6,0.0032,1140.9,45.3,48.8,0
2026-01-11 02:00:00,132.99,0.0052,976.1,53.4,55.4,0
2026-01-11 02:15:00,199.91,0.0354,953.2,55.7,49.1,0
2026-01-11 02:30:00,167.28,0.0292,1014.5,58.5,57.6,0
2026-01-11 02:45:00,207.58,0.002,1181.6,46.0,41.7,0
2026-01-11 03:00:00,210.53,0.021,1056.6,67.4,42.5,0
2026-01-11 03:15:00,197.24,0.0338,1010.7,55.3,60.5,0
2026-01-11 03:30:00,149.52,0.0492,1018.5,53.1,53.8,0
2026-01-11 03:45:00,177.73,0.0017,895.6,40.3,61.1,0
2026-01-11 04:00:00,204.9,0.0028,969.6,45.6,52.3,0
2026-01-11 04:15:00,187.31,0.0341,1076.8,51.3,46.1,0
2026-01-11 04:30:00,173.65,0.0067,962.4,51.9,61.1,0
2026-01-11 04:45:00,186.64,0.0342,972.9,55.0,35.3,0
2026-01-11 05:00:00,191.87,0.0123,969.6,49.4,53.6,0
2026-01-11 05:15:00,157.22,0.0145,867.9,62.0,30.2,0
2026-01-11 05:30:00,173.6,0.0422,969.9,49.2,58.5,0
2026-01-11 05:45:00,195.56,0.0242,888.6,52.3,40.8,0
2026-01-11 06:00:00,200.74,0.0763,865.0,59.4,45.9,0
2026-01-11 06:15:00,189.38,0.0036,873.5,46.1,41.2,0
2026-01-11 06:30:00,177.66,0.0481,873.6,39.5,52.1,0
2026-01-11 06:45:00,181.54,0.0135,907.1,47.8,46.7,0
2026-01-11 07:00:00,170.23,0.0189,848.3,57.3,57.7,0
2026-01-11 07:15:00,181.93,0.0292,840.7,50.4,43.4,0
2026-01-11 07:30:00,199.11,0.0237,861.9,55.7,39.7,0
2026-01-11 07:45:00,227.51,0.0366,789.9,38.5,44.7,0
2026-01-11 08:00:00,158.63,0.0081,659.0,33.7,59.5,0
2026-01-11 08:15:00,203.11,0.0372,809.4,54.0,55.3,0
2026-01-11 08:30:00,187.2,0.0119,761.9,51.3,56.1,0
2026-01-11 08:45:00,151.49,0.0107,841.8,42.6,44.1,0
2026-01-11 09:00:00,172.99,0.0166,734.1,38.8,38.8,0
2026-01-11 09:15:00,171.47,0.0133,639.9,45.0,58.0,0
2026-01-11 09:30:00,174.72,0.0013,764.3,48.2,38.4,0
2026-01-11 09:45:00,193.61,0.0148,846.3,40.2,48.0,0
2026-01-11 10:00:00,203.05,0.0449,766.0,48.0,43.3,0
2026-01-11 10:15:00,190.81,0.0031,644.7,34.8,48.5,0
2026-01-11 10:30:00,171.33,0.0247,700.3,42.3,36.0,0
2026-01-11 10:45:00,173.33,0.0266,709.3,37.0,54.0,0
2026-01-11 11:00:00,196.48,0.0396,713.3,46.7,57.6,0
2026-01-11 11:15:00,140.0,0.0083,685.0,42.0,55.3,0
2026-01-11 11:30:00,181.42,0.0053,603.2,56.4,40.2,0
2026-01-11 11:45:00,138.41,0.0063,716.5,50.1,51.0,0
2026-01-11 12:00:00,122.54,0.0195,820.3,39.0,46.8,0
2026-01-11 12:15:00,161.36,0.0589,674.3,54.2,48.0,0
2026-01-11 12:30:00,120.16,0.0094,632.9,44.6,59.6,0
2026-01-11 12:45:00,142.93,0.0327,819.7,55.6,45.0,0
2026-01-11 13:00:00,165.68,0.0262,860.6,39.9,52.8,0
2026-01-11 13:15:00,124.49,0.0503,697.6,52.1,35.8,0
2026-01-11 13:30:00,173.28,0.0795,742.8,64.5,48.5,0
2026-01-11 13:45:00,100.31,0.0246,741.6,52.8,54.5,0
2026-01-11 14:00:00,151.3,0.0187,806.3,44.6,46.9,0
2026-01-11 14:15:00,107.59,0.0121,665.9,56.0,52.3,0
2026-01-11 14:30:00,129.0,0.0236,742.0,42.7,42.3,0
2026-01-11 14:45:00,136.38,0.0377,667.8,50.7,44.7,0
2026-01-11 15:00:00,120.17,0.0048,796.9,67.1,47.1,0
2026-01-11 15:15:00,120.62,0.0154,878.6,46.0,44.2,0
2026-01-11 15:30:00,99.14,0.0226,796.1,53.2,54.3,0
2026-01-11 15:45:00,150.72,0.0305,713.2,63.7,55.7,0
2026-01-11 16:00:00,97.55,0.0172,879.7,58.5,52.5,0
2026-01-11 16:15:00,97.54,0.0377,767.2,54.3,30.3,0
2026-01-11 16:30:00,117.94,0.0294,843.1,34.3,45.8,0
2026-01-11 16:45:00,107.15,0.0797,755.6,40.7,53.9,0
2026-01-11 17:00:00,131.29,0.0505,760.4,55.4,46.9,0
2026-01-11 17:15:00,106.59,0.0135,800.2,46.7,46.4,0
2026-01-11 17:30:00,116.17,0.0102,664.2,42.8,54.5,0
2026-01-11 17:45:00,118.25,0.0091,777.5,58.2,54.9,0
2026-01-11 18:00:00,132.53,0.0066,1049.9,59.0,52.2,0
2026-01-11 18:15:00,105.5,0.0086,702.7,40.9,37.6,0
2026-01-11 18:30:00,84.91,0.0103,790.1,55.1,40.2,0
2026-01-11 18:45:00,100.43,0.0163,1021.9,45.5,50.8,0
2026-01-11 19:00:00,136.66,0.0308,879.4,37.9,33.4,0
2026-01-11 19:15:00,122.46,0.028,918.4,53.8,59.5,0
2026-01-11 19:30:00,109.53,0.0348,945.5,41.9,49.0,0
2026-01-11 19:45:00,117.29,0.0388,831.2,39.7,43.1,0
2026-01-11 20:00:00,540.8,0.2793,1063.1,80.4,44.3,1
2026-01-11 20:15:00,133.87,0.0096,981.6,53.7,56.4,0
2026-01-11 20:30:00,125.76,0.0159,945.6,58.0,39.2,0
2026-01-11 20:45:00,114.67,0.0433,1056.1,51.4,34.5,0
2026-01-11 21:00:00,141.77,0.0284,934.1,41.9,41.0,0
2026-01-11 21:15:00,146.43,0.0199,1030.0,44.2,50.1,0
2026-01-11 21:30:00,108.7,0.066,956.2,39.5,59.2,0
2026-01-11 21:45:00,109.03,0.0496,939.4,57.3,56.5,0
2026-01-11 22:00:00,175.72,0.0385,1196.1,49.0,44.9,0
2026-01-11 22:15:00,143.77,0.0501,1064.7,55.6,50.0,0
2026-01-11 22:30:00,162.55,0.0175,1122.2,40.4,50.4,0
2026-01-11 22:45:00,148.56,0.0222,1019.5,63.2,49.6,0
2026-01-11 23:00:00,149.21,0.0439,1001.8,52.6,34.2,0
2026-01-11 23:15:00,102.48,0.0068,855.7,37.5,45.8,0
2026-01-11 23:30:00,118.96,0.0213,1051.7,48.7,53.5,0
2026-01-11 23:45:00,152.65,0.009,957.8,53.3,61.1,0
2026-01-12 00:00:00,133.71,0.0339,1086.6,47.1,50.8,0
2026-01-12 00:15:00,147.33,0.0047,989.5,55.3,55.7,0
2026-01-12 00:30:00,166.39,0.0128,1112.8,64.9,54.2,0
2026-01-12 00:45:00,152.44,0.0146,1224.1,64.0,45.3,0
2026-01-12 01:00:00,166.24,0.0386,1271.7,57.3,38.7,0
2026-01-12 01:15:00,184.04,0.003,1096.3,65.8,55.9,0
2026-01-12 01:30:00,185.82,0.0042,1073.1,55.5,61.0,0
2026-01-12 01:45:00,158.04,0.0007,1024.8,52.0,45.0,0
2026-01-12 02:00:00,190.43,0.0156,1001.2,51.8,56.3,0
2026-01-12 02:15:00,150.21,0.0095,991.6,53.2,49.1,0
2026-01-12 02:30:00,171.58,0.0316,1159.7,59.0,38.3,0
2026-01-12 02:45:00,177.69,0.0065,1028.4,46.0,48.3,0
2026-01-12 03:00:00,172.85,0.0076,1178.5,64.9,44.0,0
2026-01-12 03:15:00,170.75,0.0088,962.3,62.3,51.1,0
2026-01-12 03:30:00,154.6,0.0019,1017.4,72.7,50.8,0
2026-01-12 03:45:00,174.11,0.0216,938.5,37.8,43.5,0
2026-01-12 04:00:00,151.36,0.0204,1027.3,53.4,38.8,0
2026-01-12 04:15:00,177.91,0.0202,975.8,45.8,44.8,0
2026-01-12 04:30:00,181.4,0.0405,987.7,57.6,58.8,0
2026-01-12 04:45:00,193.73,0.0005,968.3,61.8,39.8,0
2026-01-12 05:00:00,162.63,0.0288,985.6,52.7,53.1,0
2026-01-12 05:15:00,189.93,0.0396,993.5,50.1,52.2,0
2026-01-12 05:30:00,194.06,0.0284,1004.8,48.9,44.1,0
2026-01-12 05:45:00,183.41,0.0048,880.7,49.0,42.1,0
2026-01-12 06:00:00,193.05,0.0043,922.5,54.3,52.2,0
2026-01-12 06:15:00,189.86,0.0936,865.2,53.2,47.8,0
2026-01-12 06:30:00,138.19,0.0522,993.0,64.5,44.5,0
2026-01-12 06:45:00,168.4,0.0278,917.3,49.9,51.3,0
2026-01-12 07:00:00,222.38,0.0039,874.4,57.8,59.4,0
2026-01-12 07:15:00,195.62,0.1001,834.0,42.7,56.7,0
2026-01-12 07:30:00,172.98,0.0216,796.5,39.0,48.9,0
2026-01-12 07:45:00,190.41,0.0132,858.6,58.3,24.3,0
2026-01-12 08:00:00,193.11,0.0324,895.7,54.3,46.3,0
2026-01-12 08:15:00,208.05,0.0395,756.1,44.3,41.0,0
2026-01-12 08:30:00,173.3,0.0373,902.4,43.8,46.6,0
2026-01-12 08:45:00,169.58,0.047,849.9,46.4,45.6,0
2026-01-12 09:00:00,165.79,0.0101,630.6,48.0,45.8,0
2026-01-12 09:15:00,164.46,0.0225,708.6,48.9,55.5,0
2026-01-12 09:30:00,163.86,0.0245,932.9,40.2,46.4,0
2026-01-12 09:45:00,178.12,0.0083,764.2,38.5,46.1,0
2026-01-12 10:00:00,438.38,0.1479,680.8,78.3,51.3,1
2026-01-12 10:15:00,166.38,0.0175,683.1,51.9,40.6,0
2026-01-12 10:30:00,201.2,0.0567,734.6,41.9,45.6,0
2026-01-12 10:45:00,150.26,0.0046,808.4,38.1,38.4,0
2026-01-12 11:00:00,165.12,0.0091,702.5,47.9,52.4,0
2026-01-12 11:15:00,138.62,0.0355,671.8,29.4,49.6,0
2026-01-12 11:30:00,175.74,0.0028,567.5,42.1,62.5,0
2026-01-12 11:45:00,179.2,0.0319,662.4,51.7,36.6,0
2026-01-12 12:00:00,134.38,0.0162,671.1,45.1,54.8,0
2026-01-12 12:15:00,137.47,0.0105,742.5,35.8,35.7,0
2026-01-12 12:30:00,162.0,0.0115,748.4,60.5,41.0,0
2026-01-12 12:45:00,145.06,0.0289,820.7,49.8,33.0,0
2026-01-12 13:00:00,394.8,0.261,642.8,78.3,48.5,1
2026-01-12 13:15:00,119.31,0.0134,735.5,55.3,49.9,0
2026-01-12 13:30:00,160.33,0.0142,737.4,46.8,45.7,0
2026-01-12 13:45:00,181.22,0.0005,656.1,44.6,32.7,0
2026-01-12 14:00:00,139.56,0.0176,808.0,59.4,44.3,0
2026-01-12 14:15:00,121.04,0.0385,863.4,44.0,48.9,0
2026-01-12 14:30:00,118.51,0.0112,745.8,55.7,41.6,0
2026-01-12 14:45:00,129.58,0.0034,710.7,38.7,47.8,0
2026-01-12 15:00:00,137.42,0.0073,877.3,45.0,55.6,0
2026-01-12 15:15:00,98.37,0.0229,803.3,51.8,44.0,0
2026-01-12 15:30:00,119.68,0.0256,687.7,58.8,40.4,0
2026-01-12 15:45:00,127.62,0.0277,759.1,49.8,47.4,0
2026-01-12 16:00:00,147.66,0.0196,784.7,37.9,60.7,0
2026-01-12 16:15:00,153.2,0.0708,750.8,54.2,51.5,0
2026-01-12 16:30:00,117.32,0.0496,754.1,42.2,37.4,0
2026-01-12 16:45:00,99.74,0.0149,763.1,53.8,57.5,0
2026-01-12 17:00:00,118.72,0.0118,910.2,53.7,45.1,0
2026-01-12 17:15:00,119.36,0.0108,832.8,38.0,46.4,0
2026-01-12 17:30:00,137.54,0.0598,859.4,53.4,39.0,0
2026-01-12 17:45:00,108.21,0.0201,921.1,41.7,49.0,0
2026-01-12 18:00:00,97.2,0.0224,879.1,61.6,34.3,0
2026-01-12 18:15:00,114.79,0.0184,815.8,37.1,40.1,0
2026-01-12 18:30:00,108.88,0.0312,966.1,51.1,52.3,0
2026-01-12 18:45:00,108.4,0.0388,873.4,43.2,48.9,0
2026-01-12 19:00:00,100.56,0.0322,1071.3,65.6,42.7,0
2026-01-12 19:15:00,93.59,0.0145,1017.2,40.9,46.6,0
2026-01-12 19:30:00,127.18,0.0141,983.6,71.3,52.9,0
2026-01-12 19:45:00,120.94,0.0466,962.4,49.4,50.7,0
2026-01-12 20:00:00,105.23,0.0088,1068.6,49.7,52.6,0
2026-01-12 20:15:00,134.45,0.0239,1007.4,59.3,39.7,0
2026-01-12 20:30:00,86.52,0.012,838.0,49.8,43.0,0
2026-01-12 20:45:00,112.35,0.0097,982.9,45.9,61.5,0
2026-01-12 21:00:00,129.13,0.0407,1067.3,48.1,45.2,0
2026-01-12 21:15:00,145.19,0.0181,957.0,48.2,44.8,0
2026-01-12 21:30:00,115.25,0.0043,1208.7,51.2,48.9,0
2026-01-12 21:45:00,145.48,0.0242,1017.0,59.8,49.5,0
2026-01-12 22:00:00,120.77,0.0025,1095.2,55.4,41.0,0
2026-01-12 22:15:00,147.29,0.0128,1137.9,59.2,30.6,0
2026-01-12 22:30:00,162.78,0.1127,1098.2,51.4,45.7,0
2026-01-12 22:45:00,114.5,0.0177,1048.4,59.0,47.9,0
2026-01-12 23:00:00,143.67,0.0259,1101.9,49.3,35.6,0
2026-01-12 23:15:00,150.67,0.0179,1060.3,46.7,49.9,0
2026-01-12 23:30:00,118.54,0.0261,1067.3,50.1,50.3,0
2026-01-12 23:45:00,148.73,0.0175,993.6,64.3,54.8,0
2026-01-13 00:00:00,139.8,0.037,1061.8,49.5,40.3,0
2026-01-13 00:15:00,134.83,0.0171,995.8,48.7,50.6,0
