order_id,order_date,region,category,units,unit_price,discount_pct,revenue,cost,profit
ORD01537,2024-08-05,West,Home,3,70.08,0.03,203.74,121.62,82.12
ORD00294,2024-08-05,East,Electronics,3,198.86,0.08,545.88,355.42,190.46
ORD00771,2024-08-05,West,Grocery,10,27.91,0.07,259.73,179.92,79.8
ORD01362,2024-08-06,South,Grocery,5,18.77,0.07,86.92,65.73,21.19
ORD00237,2024-08-06,North,Grocery,10,19.59,0.11,175.04,127.34,47.7
ORD01118,2024-08-07,West,Grocery,4,35.62,0.06,134.55,82.92,51.63
ORD01510,2024-08-07,South,Home,3,65.31,0.04,188.07,105.08,82.99
ORD00547,2024-08-07,North,Clothing,3,52.07,0.05,148.45,80.16,68.28
ORD01897,2024-08-07,West,Grocery,9,20.2,0.01,179.36,111.98,67.38
ORD00628,2024-08-08,North,Clothing,3,42.71,0.04,122.41,90.22,32.19
ORD01756,2024-08-09,East,Electronics,3,193.21,0.14,499.31,360.37,138.94
ORD00443,2024-08-09,North,Grocery,11,25.26,0.12,243.84,129.36,114.47
ORD01858,2024-08-10,North,Clothing,8,66.12,0.08,485.7,374.48,111.22
ORD02046,2024-08-10,East,Clothing,4,48.17,0.04,185.38,136.56,48.82
ORD00725,2024-08-10,South,Sports,3,44.37,0.02,130.13,98.43,31.71
ORD01894,2024-08-10,South,Clothing,3,55.5,0.04,159.8,83.69,76.12
ORD00170,2024-08-11,East,Home,2,38.35,0.01,76.0,54.5,21.5
ORD01062,2024-08-11,South,Grocery,3,27.25,0.07,76.11,50.59,25.51
ORD00883,2024-08-11,East,Electronics,2,169.94,0.02,332.21,236.44,95.76
ORD00086,2024-08-11,East,Sports,1,96.29,0.08,88.56,66.6,21.96
ORD01203,2024-08-12,South,Clothing,7,49.15,0.13,299.4,174.45,124.95
ORD00251,2024-08-12,West,Electronics,1,203.07,0.06,191.08,137.57,53.51
ORD02026,2024-08-13,South,Clothing,4,66.84,0.03,259.09,137.49,121.59
ORD01657,2024-08-13,North,Home,1,72.3,0.07,67.41,40.86,26.55
ORD01889,2024-08-14,South,Home,4,105.68,0.04,406.45,282.13,124.32
ORD00502,2024-08-14,West,Clothing,2,68.69,0.09,124.44,71.03,53.41
ORD01099,2024-08-14,West,Grocery,4,16.39,0.06,61.55,38.3,23.25
ORD02086,2024-08-15,South,Sports,4,93.13,0.1,334.75,258.13,76.62
ORD02047,2024-08-15,East,Grocery,7,27.09,0.12,167.81,95.06,72.75
ORD00816,2024-08-16,West,Clothing,4,80.89,0.06,304.49,197.94,106.56
ORD00079,2024-08-16,West,Grocery,9,23.78,0.07,199.09,129.21,69.87
ORD01147,2024-08-16,South,Clothing,5,57.99,0.05,275.69,214.47,61.22
ORD01396,2024-08-16,East,Home,1,65.46,0.06,61.48,42.91,18.57
ORD01451,2024-08-16,North,Grocery,10,23.17,0.16,194.97,135.57,59.4
ORD01614,2024-08-17,South,Clothing,1,55.22,0.08,51.05,31.64,19.42
ORD00123,2024-08-17,East,Home,2,99.36,0.03,193.01,131.36,61.65
ORD00361,2024-08-19,South,Grocery,5,24.04,0.08,110.19,68.85,41.34
ORD01992,2024-08-19,North,Home,3,76.28,0.02,223.54,147.99,75.55
ORD00389,2024-08-19,North,Sports,3,98.79,0.09,269.48,197.08,72.4
ORD00096,2024-08-19,East,Grocery,7,31.82,0.24,169.81,118.89,50.92
ORD00913,2024-08-19,West,Electronics,2,193.24,0.03,375.72,202.05,173.66
ORD01979,2024-08-19,South,Clothing,5,58.69,0.1,265.17,159.68,105.49
ORD02053,2024-08-19,East,Sports,2,70.14,0.1,125.77,94.48,31.29
ORD01932,2024-08-19,North,Electronics,1,200.7,0.17,167.01,101.93,65.08
ORD00548,2024-08-20,West,Clothing,4,61.86,0.03,240.21,171.45,68.76
ORD00133,2024-08-20,West,Clothing,4,65.38,0.1,234.6,141.15,93.44
ORD00553,2024-08-20,South,Home,3,73.67,0.07,204.72,125.06,79.66
ORD00228,2024-08-21,South,Clothing,7,59.63,0.0,415.4,254.39,161.01
ORD00853,2024-08-21,West,Electronics,4,120.1,0.02,470.65,269.9,200.75
ORD00420,2024-08-21,South,Home,2,77.7,0.07,144.32,89.97,54.35
ORD00569,2024-08-22,North,Home,3,99.55,0.05,284.95,188.88,96.07
ORD00036,2024-08-22,East,Grocery,4,30.46,0.04,116.35,83.07,33.28
ORD01087,2024-08-22,North,Clothing,5,53.41,0.02,261.39,200.86,60.52
ORD00277,2024-08-22,East,Home,5,34.9,0.13,152.04,81.17,70.87
ORD01562,2024-08-22,South,Clothing,5,63.51,0.07,296.45,194.87,101.58
ORD01600,2024-08-22,East,Grocery,12,28.18,0.11,302.51,195.88,106.63
ORD01555,2024-08-23,North,Clothing,3,77.82,0.08,215.89,117.29,98.59
ORD00349,2024-08-23,East,Clothing,2,88.15,0.05,167.12,92.91,74.2
ORD00205,2024-08-23,North,Electronics,2,125.34,0.06,235.44,182.98,52.47
ORD00955,2024-08-24,East,Sports,4,79.65,0.07,295.49,199.54,95.95
ORD01516,2024-08-24,South,Home,5,104.97,0.04,503.1,359.2,143.9
ORD00687,2024-08-24,West,Home,3,74.77,0.06,211.9,149.03,62.87
ORD00579,2024-08-25,East,Clothing,4,56.88,0.06,214.5,135.42,79.08
ORD00836,2024-08-25,West,Clothing,1,69.68,0.07,64.79,42.33,22.46
ORD00989,2024-08-25,South,Grocery,13,27.67,0.04,343.63,228.65,114.97
ORD00403,2024-08-26,West,Grocery,5,21.6,0.07,100.95,78.46,22.49
ORD01139,2024-08-26,North,Electronics,4,196.93,0.06,739.85,508.0,231.84
ORD01016,2024-08-27,West,Grocery,12,18.96,0.07,212.14,126.98,85.17
ORD00910,2024-08-27,East,Home,2,97.49,0.04,187.08,108.17,78.92
ORD01051,2024-08-27,South,Clothing,4,42.8,0.01,169.92,122.65,47.27
ORD00731,2024-08-29,West,Grocery,8,26.5,0.13,184.38,105.15,79.23
ORD01714,2024-08-29,North,Clothing,2,62.45,0.02,122.37,92.82,29.55
ORD00675,2024-08-29,North,Sports,3,70.35,0.04,201.78,143.73,58.06
ORD01781,2024-08-29,South,Clothing,5,27.47,0.1,123.25,69.22,54.03
ORD00109,2024-08-31,East,Sports,1,53.37,0.08,49.3,27.79,21.51
ORD00489,2024-08-31,East,Home,3,84.58,0.07,235.78,139.57,96.21
ORD00339,2024-08-31,West,Electronics,1,209.82,0.01,207.97,148.41,59.56
ORD02114,2024-09-01,West,Home,1,103.28,0.06,96.81,70.81,26.0
ORD00650,2024-09-01,West,Grocery,8,17.38,0.1,124.99,70.83,54.16
ORD00888,2024-09-01,South,Grocery,13,21.35,0.1,250.4,171.68,78.72
ORD02013,2024-09-01,West,Clothing,4,48.38,0.05,182.91,124.2,58.71
ORD00427,2024-09-01,North,Grocery,8,34.5,0.05,263.17,150.31,112.86
ORD00144,2024-09-03,North,Grocery,4,21.73,0.07,81.22,45.24,35.97
ORD00343,2024-09-03,West,Grocery,7,22.63,0.06,149.01,91.67,57.34
ORD01267,2024-09-03,East,Clothing,4,61.71,0.03,239.66,143.77,95.89
ORD01552,2024-09-04,North,Home,9,96.45,0.2,698.25,503.87,194.38
ORD00640,2024-09-04,West,Electronics,1,178.68,0.03,173.41,114.24,59.17
ORD01445,2024-09-04,East,Grocery,8,13.68,0.02,106.93,73.14,33.79
ORD01631,2024-09-04,North,Home,1,113.91,0.06,106.62,65.84,40.78
ORD01546,2024-09-04,East,Home,6,90.9,0.06,510.41,283.72,226.69
ORD00171,2024-09-05,South,Clothing,2,53.41,0.06,100.92,70.36,30.56
ORD00797,2024-09-06,North,Sports,4,55.17,0.1,197.72,115.83,81.89
ORD01898,2024-09-06,East,Home,4,90.44,0.02,352.88,258.81,94.08
ORD01970,2024-09-06,South,Clothing,8,61.85,0.12,434.12,322.17,111.96
ORD01394,2024-09-06,East,Grocery,11,21.99,0.1,216.57,132.56,84.01
ORD01441,2024-09-06,North,Grocery,13,31.32,0.1,368.43,206.9,161.53
ORD01331,2024-09-07,South,Grocery,8,31.22,0.17,207.42,113.49,93.94
ORD00982,2024-09-07,East,Electronics,2,197.43,0.06,369.39,215.5,153.89
ORD01684,2024-09-07,East,Home,3,104.13,0.09,283.18,156.05,127.13
ORD02043,2024-09-07,South,Grocery,12,29.5,0.0,352.4,221.92,130.48
ORD00684,2024-09-07,East,Electronics,1,175.39,0.15,149.76,94.46,55.3
ORD00857,2024-09-07,North,Grocery,11,22.76,0.01,247.87,185.24,62.63
ORD00023,2024-09-07,South,Home,3,96.65,0.16,244.84,186.52,58.32
ORD00340,2024-09-07,West,Grocery,10,28.66,0.04,275.64,214.6,61.05
ORD01623,2024-09-08,West,Sports,4,58.61,0.03,226.53,173.78,52.75
ORD01358,2024-09-08,East,Electronics,1,146.97,0.06,138.69,92.13,46.56
ORD01409,2024-09-08,East,Home,6,63.29,0.07,353.87,276.02,77.86
ORD00221,2024-09-09,East,Sports,4,39.97,0.02,156.05,83.97,72.08
ORD01313,2024-09-10,South,Grocery,1,29.62,0.2,23.6,13.1,10.5
ORD01701,2024-09-10,East,Clothing,6,37.4,0.1,202.72,131.98,70.74
ORD01899,2024-09-10,East,Home,4,99.49,0.09,361.93,281.74,80.2
ORD00876,2024-09-10,North,Electronics,1,184.85,0.06,173.93,108.59,65.34
ORD01912,2024-09-10,West,Grocery,5,40.86,0.08,187.94,98.07,89.88
ORD01345,2024-09-11,North,Grocery,12,28.81,0.05,330.16,249.6,80.56
ORD00414,2024-09-12,South,Home,5,71.1,0.09,324.55,200.8,123.75
ORD01893,2024-09-12,North,Grocery,7,17.4,0.05,115.35,86.07,29.28
ORD01788,2024-09-12,East,Electronics,1,222.5,0.04,214.69,119.89,94.79
ORD01288,2024-09-12,North,Home,6,113.65,0.02,667.96,440.89,227.07
ORD01792,2024-09-13,East,Clothing,2,60.86,0.11,108.25,84.01,24.23
ORD00787,2024-09-13,North,Grocery,10,27.35,0.04,262.74,187.19,75.56
ORD00546,2024-09-13,East,Sports,4,72.23,0.1,260.19,171.45,88.74
ORD01250,2024-09-14,South,Clothing,4,77.67,0.03,300.63,215.07,85.57
ORD00332,2024-09-14,East,Clothing,6,38.44,0.04,222.17,125.54,96.63
ORD02031,2024-09-15,North,Sports,1,64.4,0.11,57.1,32.36,24.73
ORD01651,2024-09-15,East,Home,2,67.83,0.02,132.82,99.62,33.2
ORD00821,2024-09-15,East,Grocery,9,16.33,0.11,131.12,92.61,38.51
ORD00035,2024-09-16,East,Grocery,11,31.18,0.08,314.16,221.52,92.65
ORD01060,2024-09-16,North,Home,4,98.31,0.02,383.78,220.93,162.85
ORD00319,2024-09-16,South,Sports,1,68.85,0.03,66.77,49.91,16.86
ORD01054,2024-09-17,South,Sports,1,72.97,0.07,67.9,40.66,27.24
ORD00180,2024-09-17,East,Home,5,95.01,0.02,464.32,342.31,122.01
ORD00652,2024-09-17,West,Grocery,9,31.89,0.11,255.33,164.7,90.63
ORD00193,2024-09-17,East,Sports,2,57.03,0.04,109.77,73.13,36.64
ORD01486,2024-09-18,West,Home,4,71.69,0.04,276.59,154.93,121.65
ORD00884,2024-09-18,West,Grocery,7,32.75,0.11,203.93,115.81,88.12
ORD01806,2024-09-18,East,Grocery,5,23.92,0.11,105.96,67.83,38.13
ORD00860,2024-09-19,East,Electronics,2,188.16,0.07,348.22,226.45,121.77
ORD01149,2024-09-19,East,Clothing,1,48.56,0.12,42.61,30.39,12.21
ORD01738,2024-09-20,East,Home,4,93.26,0.04,356.45,275.68,80.78
ORD00442,2024-09-20,North,Sports,3,82.37,0.02,243.05,146.92,96.13
ORD01031,2024-09-21,West,Grocery,4,20.45,0.05,77.83,59.45,18.38
ORD00385,2024-09-21,South,Sports,5,83.28,0.06,389.73,223.09,166.64
ORD00356,2024-09-21,South,Electronics,4,223.3,0.13,779.61,503.35,276.26
ORD00465,2024-09-21,West,Clothing,4,40.74,0.06,152.85,93.89,58.95
ORD00680,2024-09-22,South,Grocery,4,13.47,0.08,49.46,25.91,23.55
ORD00486,2024-09-22,East,Grocery,8,21.72,0.01,171.97,124.35,47.62
ORD00677,2024-09-22,South,Grocery,7,14.02,0.03,95.0,70.28,24.72
ORD00868,2024-09-22,South,Clothing,5,49.29,0.04,236.13,151.96,84.17
ORD01503,2024-09-22,West,Grocery,6,23.44,0.07,131.43,97.93,33.5
ORD02185,2024-09-23,East,Electronics,3,94.4,0.05,270.28,186.48,83.79
ORD00024,2024-09-23,South,Grocery,8,11.66,0.08,85.66,63.18,22.48
ORD00531,2024-09-23,South,Clothing,2,57.25,0.02,112.12,75.45,36.67
ORD00951,2024-09-24,West,Clothing,7,53.34,0.11,332.07,182.0,150.08
ORD02032,2024-09-24,North,Electronics,1,151.95,0.09,137.89,87.47,50.42
ORD01622,2024-09-25,East,Clothing,6,72.85,0.09,396.04,243.39,152.65
ORD01326,2024-09-26,West,Clothing,3,68.44,0.04,197.99,137.51,60.49
ORD01832,2024-09-26,North,Grocery,6,30.77,0.08,169.34,128.79,40.55
ORD00647,2024-09-26,North,Grocery,8,28.62,0.1,206.63,150.12,56.52
ORD01998,2024-09-26,East,Clothing,6,75.26,0.05,427.54,267.42,160.12
ORD01266,2024-09-26,East,Grocery,6,33.1,0.03,192.69,101.25,91.43
ORD00900,2024-09-26,West,Sports,4,49.97,0.09,180.91,105.75,75.17
ORD00297,2024-09-27,North,Electronics,1,211.96,0.14,181.79,140.03,41.76
ORD02107,2024-09-27,South,Home,1,85.02,0.1,76.59,43.88,32.71
ORD01865,2024-09-27,West,Sports,4,67.36,0.19,218.89,116.24,102.65
ORD01425,2024-09-28,West,Home,1,109.94,0.08,101.31,77.98,23.33
ORD00968,2024-09-28,West,Grocery,5,23.09,0.03,111.39,78.78,32.62
ORD00191,2024-09-29,South,Home,2,43.93,0.03,85.36,61.92,23.44
ORD01360,2024-09-30,South,Sports,3,37.5,0.1,101.66,71.55,30.12
ORD02068,2024-09-30,North,Grocery,4,35.16,0.14,120.9,69.6,51.3
ORD01780,2024-10-01,North,Clothing,5,54.12,0.05,256.59,196.95,59.64
ORD00592,2024-10-01,East,Electronics,3,225.19,0.04,645.47,402.93,242.54
ORD01648,2024-10-01,North,Grocery,6,12.21,0.08,67.65,35.42,32.23
ORD00806,2024-10-01,West,Home,3,95.94,0.06,270.85,180.04,90.81
ORD00270,2024-10-01,East,Grocery,11,25.97,0.0,285.1,168.63,116.47
ORD02065,2024-10-03,West,Grocery,11,32.88,0.11,323.2,198.27,124.92
ORD01836,2024-10-03,North,Home,1,62.16,0.06,58.46,43.25,15.21
ORD01450,2024-10-04,North,Electronics,1,168.11,0.11,149.07,90.56,58.51
ORD00358,2024-10-04,West,Clothing,2,55.31,0.03,107.79,76.9,30.89
ORD02132,2024-10-04,West,Home,4,94.82,0.08,347.76,247.34,100.42
ORD00759,2024-10-04,West,Clothing,2,42.42,0.12,74.63,56.01,18.62
ORD00551,2024-10-04,North,Grocery,5,26.93,0.13,116.88,72.31,44.57
ORD00835,2024-10-04,South,Home,2,63.98,0.08,118.04,76.93,41.11
ORD00844,2024-10-05,South,Sports,7,63.15,0.17,368.88,233.95,134.93
ORD01154,2024-10-05,South,Clothing,2,60.27,0.06,113.34,82.97,30.37
ORD02119,2024-10-05,North,Grocery,10,26.41,0.04,252.53,143.11,109.42
ORD01120,2024-10-05,South,Grocery,7,16.08,0.03,108.92,66.59,42.33
ORD01329,2024-10-05,South,Sports,7,93.42,0.1,591.51,421.53,169.98
ORD00474,2024-10-05,West,Grocery,4,10.4,0.04,39.71,30.1,9.61
ORD01140,2024-10-06,South,Clothing,7,51.72,0.09,331.2,179.77,151.44
ORD01317,2024-10-06,East,Clothing,5,46.99,0.04,225.91,166.87,59.03
ORD00591,2024-10-06,South,Grocery,10,30.39,0.15,258.57,145.97,112.61
ORD00890,2024-10-07,North,Electronics,2,205.77,0.13,356.42,198.21,158.21
ORD00408,2024-10-07,West,Clothing,5,55.89,0.1,251.3,179.8,71.5
ORD00071,2024-10-07,East,Electronics,2,185.73,0.08,342.58,257.84,84.74
ORD01384,2024-10-07,West,Clothing,2,64.72,0.02,126.33,92.85,33.48
ORD01532,2024-10-08,North,Electronics,1,176.73,0.04,170.24,118.16,52.09
ORD01739,2024-10-08,West,Sports,3,49.05,0.04,141.8,73.85,67.95
ORD01917,2024-10-09,North,Grocery,7,27.74,0.11,172.96,114.0,58.96
ORD00558,2024-10-09,North,Electronics,1,165.56,0.08,152.81,109.29,43.52
ORD00864,2024-10-09,South,Clothing,3,73.98,0.1,200.43,121.02,79.41
ORD01837,2024-10-10,South,Grocery,3,37.14,0.02,109.14,74.01,35.13
ORD00820,2024-10-10,East,Electronics,1,168.26,0.1,150.86,83.87,67.0
ORD00418,2024-10-11,West,Sports,3,39.87,0.07,111.62,64.35,47.27
ORD00087,2024-10-11,West,Home,4,63.79,0.02,249.05,144.83,104.22
ORD01136,2024-10-11,South,Home,3,97.5,0.09,267.62,146.99,120.63
ORD02174,2024-10-11,West,Home,4,47.25,0.11,167.71,127.62,40.09
ORD00626,2024-10-12,West,Clothing,8,41.23,0.04,315.17,223.22,91.94
ORD01160,2024-10-13,East,Clothing,4,49.22,0.13,171.48,115.73,55.75
ORD01533,2024-10-13,North,Sports,3,59.81,0.02,175.92,122.21,53.71
ORD01704,2024-10-13,North,Clothing,3,45.37,0.07,126.42,84.73,41.69
ORD00915,2024-10-14,East,Clothing,5,47.49,0.1,214.41,155.19,59.23
ORD01419,2024-10-14,South,Sports,4,75.6,0.02,296.8,177.31,119.49
ORD00506,2024-10-15,South,Clothing,6,54.67,0.03,317.0,208.82,108.18
ORD00535,2024-10-18,West,Sports,2,52.52,0.08,97.08,67.65,29.43
ORD01181,2024-10-18,West,Clothing,4,37.47,0.12,132.02,76.91,55.12
ORD00980,2024-10-19,South,Clothing,2,60.49,0.02,118.74,62.74,56.0
ORD01803,2024-10-19,South,Electronics,3,193.84,0.01,574.82,374.24,200.58
ORD02045,2024-10-19,East,Electronics,5,187.54,0.08,858.78,579.68,279.1
ORD00263,2024-10-21,West,Home,4,84.11,0.04,323.29,192.15,131.15
ORD01260,2024-10-21,South,Home,3,88.08,0.02,258.23,186.47,71.76
ORD00181,2024-10-21,East,Grocery,9,31.46,0.01,279.17,147.36,131.81
ORD01682,2024-10-21,West,Home,5,85.58,0.03,413.61,252.7,160.91
ORD00730,2024-10-21,South,Clothing,3,47.26,0.05,134.86,82.23,52.63
ORD00470,2024-10-22,West,Grocery,3,17.28,0.05,49.14,28.85,20.28
ORD01866,2024-10-23,South,Home,9,89.07,0.06,753.05,512.37,240.68
ORD01443,2024-10-23,North,Electronics,3,262.1,0.07,733.62,396.37,337.25
ORD00236,2024-10-23,East,Electronics,1,262.99,0.06,246.2,148.51,97.68
ORD00265,2024-10-23,North,Sports,5,65.87,0.03,320.71,199.9,120.81
ORD00798,2024-10-25,North,Clothing,4,63.87,0.13,221.4,142.11,79.29
ORD00259,2024-10-25,North,Electronics,2,175.38,0.02,344.71,244.55,100.16
ORD00899,2024-10-25,West,Home,2,71.44,0.08,131.97,91.87,40.1
ORD01010,2024-10-25,East,Grocery,10,28.49,0.04,273.27,168.64,104.64
ORD02050,2024-10-26,South,Sports,2,55.75,0.08,102.57,74.59,27.98
ORD02075,2024-10-27,East,Grocery,8,25.1,0.03,195.46,142.54,52.91
ORD01761,2024-10-27,South,Home,2,42.87,0.01,84.52,51.02,33.5
ORD00590,2024-10-27,East,Grocery,7,35.09,0.08,226.55,138.16,88.39
ORD02014,2024-10-28,North,Grocery,12,29.63,0.18,291.8,200.05,91.75
ORD00337,2024-10-28,West,Home,4,120.91,0.11,429.96,304.02,125.94
ORD01926,2024-10-29,West,Clothing,5,65.92,0.03,318.86,248.22,70.64
ORD00058,2024-10-29,North,Home,4,68.3,0.07,255.3,139.41,115.89
ORD02093,2024-10-29,West,Sports,8,74.33,0.07,554.62,324.22,230.4
ORD02162,2024-10-30,West,Grocery,8,25.66,0.08,189.07,99.21,89.86
ORD00001,2024-10-30,North,Grocery,5,39.26,0.09,179.42,136.67,42.75
ORD00134,2024-10-30,North,Home,4,85.6,0.04,329.28,225.63,103.64
ORD00782,2024-10-31,North,Electronics,3,232.12,0.11,620.17,468.96,151.22
ORD00301,2024-10-31,North,Electronics,2,183.66,0.03,356.25,224.42,131.83
ORD00500,2024-10-31,West,Grocery,14,31.06,0.09,396.97,264.15,132.82
ORD00819,2024-11-01,West,Clothing,1,43.77,0.1,39.38,22.55,16.83
ORD02077,2024-11-01,South,Home,2,91.17,0.09,165.82,119.97,45.85
ORD01930,2024-11-01,South,Grocery,7,29.08,0.1,184.02,115.78,68.24
ORD00066,2024-11-01,South,Home,1,93.22,0.02,91.58,59.63,31.95
ORD00631,2024-11-02,East,Electronics,2,149.76,0.06,281.87,218.24,63.63
ORD00386,2024-11-02,North,Grocery,8,32.1,0.04,245.74,189.27,56.48
ORD00736,2024-11-02,East,Electronics,1,242.51,0.05,231.35,165.47,65.88
ORD00967,2024-11-02,South,Sports,1,105.23,0.07,98.04,58.07,39.97
ORD01732,2024-11-02,South,Home,3,91.03,0.16,228.47,174.29,54.19
ORD01941,2024-11-02,South,Home,5,55.4,0.04,264.81,152.63,112.18
ORD00498,2024-11-02,North,Sports,1,91.51,0.03,88.69,65.68,23.01
ORD01827,2024-11-03,North,Clothing,6,41.37,0.08,227.98,148.48,79.5
ORD01686,2024-11-04,East,Clothing,2,81.23,0.2,130.53,70.28,60.25
ORD02091,2024-11-05,South,Clothing,5,46.08,0.01,228.48,147.19,81.29
ORD00047,2024-11-05,South,Electronics,2,88.3,0.07,163.97,92.81,71.16
ORD00395,2024-11-06,West,Clothing,2,84.16,0.06,158.81,92.76,66.04
ORD02071,2024-11-06,East,Grocery,7,27.72,0.04,186.73,129.39,57.35
ORD00401,2024-11-06,East,Electronics,1,159.59,0.12,140.76,83.2,57.56
ORD02152,2024-11-07,North,Home,2,94.43,0.01,187.39,110.76,76.63
ORD00865,2024-11-07,North,Sports,4,66.88,0.01,263.63,186.78,76.85
ORD00481,2024-11-07,North,Sports,1,124.54,0.08,114.55,64.09,50.46
ORD01786,2024-11-07,South,Grocery,5,32.77,0.08,150.55,81.3,69.25
ORD01006,2024-11-08,West,Grocery,4,30.19,0.03,117.65,67.59,50.06
ORD01059,2024-11-08,East,Grocery,6,27.76,0.09,151.97,93.38,58.59
ORD00485,2024-11-08,West,Home,4,84.71,0.02,332.2,193.39,138.81
ORD01479,2024-11-08,North,Home,5,68.65,0.1,307.47,227.21,80.25
ORD01372,2024-11-09,South,Electronics,2,219.75,0.05,419.58,316.82,102.76
ORD02020,2024-11-09,East,Electronics,3,247.44,0.03,716.4,532.3,184.1
ORD01253,2024-11-09,South,Grocery,3,31.15,0.08,86.15,52.75,33.39
ORD01829,2024-11-09,East,Grocery,4,12.81,0.14,44.02,31.56,12.46
ORD01758,2024-11-11,North,Electronics,1,165.43,0.04,159.59,87.48,72.11
ORD02118,2024-11-11,East,Grocery,10,19.56,0.06,183.78,99.59,84.19
ORD00384,2024-11-11,North,Sports,2,59.13,0.03,114.79,65.79,49.0
ORD01347,2024-11-12,East,Home,4,71.41,0.03,276.4,210.48,65.92
ORD00610,2024-11-12,West,Electronics,1,137.59,0.13,120.35,76.37,43.98
ORD01513,2024-11-12,East,Sports,3,66.79,0.02,196.12,129.71,66.41
ORD02052,2024-11-12,West,Electronics,1,191.78,0.17,158.54,108.05,50.5
ORD01318,2024-11-12,East,Home,3,105.3,0.05,301.2,182.63,118.57
ORD00323,2024-11-13,East,Grocery,8,23.89,0.07,177.01,98.91,78.09
ORD00095,2024-11-13,North,Sports,6,101.79,0.03,591.04,385.67,205.37
ORD01208,2024-11-13,North,Sports,2,76.15,0.2,121.17,91.7,29.47
ORD01808,2024-11-13,West,Electronics,3,120.59,0.11,320.89,235.97,84.92
ORD00042,2024-11-14,North,Home,4,86.53,0.01,341.03,220.94,120.09
ORD02035,2024-11-14,South,Sports,2,62.73,0.05,118.72,74.34,44.38
ORD00165,2024-11-14,East,Clothing,3,51.8,0.06,145.67,109.02,36.65
ORD02090,2024-11-14,West,Grocery,5,21.21,0.15,89.84,49.04,40.8
ORD01308,2024-11-15,West,Home,1,95.9,0.02,94.23,63.25,30.97
ORD00215,2024-11-15,East,Grocery,9,28.76,0.04,248.19,141.09,107.1
ORD01182,2024-11-15,South,Clothing,5,54.18,0.02,266.18,187.65,78.52
ORD00113,2024-11-15,East,Sports,1,84.62,0.12,74.53,57.96,16.57
ORD01818,2024-11-15,South,Clothing,5,69.67,0.11,309.74,185.62,124.12
ORD01729,2024-11-15,South,Grocery,14,28.81,0.01,398.72,284.3,114.41
ORD00674,2024-11-17,North,Electronics,2,276.36,0.04,532.96,304.79,228.17
ORD01172,2024-11-17,West,Clothing,4,35.57,0.1,127.86,99.34,28.52
ORD00434,2024-11-18,North,Electronics,1,178.36,0.12,157.68,111.01,46.67
ORD00838,2024-11-18,North,Grocery,7,30.93,0.03,209.53,113.48,96.05
ORD01353,2024-11-18,South,Clothing,5,40.07,0.02,195.44,141.39,54.06
ORD02070,2024-11-18,South,Clothing,4,88.38,0.05,335.38,232.89,102.49
ORD01110,2024-11-19,South,Electronics,4,188.31,0.08,692.43,506.73,185.71
ORD01632,2024-11-19,South,Sports,7,96.04,0.1,607.63,401.02,206.61
ORD01230,2024-11-19,South,Sports,1,57.71,0.11,51.31,33.25,18.06
ORD01861,2024-11-19,East,Home,4,104.78,0.07,388.82,222.12,166.7
ORD01201,2024-11-20,East,Home,3,106.68,0.02,312.15,214.78,97.38
ORD00750,2024-11-20,North,Electronics,1,185.88,0.08,170.09,111.08,59.01
ORD00715,2024-11-20,East,Grocery,12,33.37,0.04,384.09,296.91,87.18
ORD02137,2024-11-21,South,Clothing,4,52.07,0.0,207.27,135.05,72.23
ORD01263,2024-11-21,North,Sports,1,71.58,0.05,68.16,47.06,21.11
ORD01687,2024-11-21,East,Clothing,5,45.07,0.04,217.46,123.82,93.65
ORD01462,2024-11-22,East,Clothing,6,34.65,0.08,190.77,119.69,71.08
ORD00921,2024-11-23,North,Home,3,99.29,0.06,281.46,170.76,110.7
ORD00869,2024-11-23,South,Grocery,8,29.23,0.03,226.44,164.37,62.07
ORD00818,2024-11-23,East,Home,6,98.81,0.09,542.11,289.27,252.84
ORD01782,2024-11-24,West,Grocery,8,25.27,0.09,184.34,116.49,67.85
ORD00214,2024-11-24,East,Electronics,4,194.07,0.04,743.82,465.42,278.4
ORD00555,2024-11-24,North,Electronics,2,231.3,0.07,431.04,312.97,118.07
ORD01079,2024-11-24,West,Grocery,7,18.67,0.03,126.38,92.0,34.39
ORD01049,2024-11-26,North,Grocery,5,26.22,0.03,126.67,73.08,53.59
ORD00584,2024-11-26,West,Grocery,12,21.72,0.19,211.92,147.42,64.5
ORD01703,2024-11-27,East,Sports,2,109.1,0.03,212.47,155.73,56.75
ORD00654,2024-11-27,East,Grocery,6,31.27,0.07,174.25,100.33,73.92
ORD00692,2024-11-27,West,Sports,1,88.28,0.06,83.01,45.53,37.48
ORD01241,2024-11-29,South,Electronics,4,145.57,0.11,519.78,283.46,236.32
ORD00920,2024-11-30,West,Home,1,88.74,0.01,87.81,54.94,32.87
ORD00945,2024-11-30,West,Sports,6,51.8,0.01,307.18,159.79,147.39
ORD01927,2024-11-30,South,Electronics,4,148.1,0.15,503.23,309.99,193.24
ORD00269,2024-11-30,South,Grocery,6,25.05,0.16,126.99,87.99,39.0
ORD01061,2024-11-30,East,Electronics,2,199.19,0.08,367.09,242.71,124.39
ORD00681,2024-11-30,East,Grocery,6,27.81,0.03,161.99,111.47,50.52
ORD01892,2024-12-01,North,Home,6,83.54,0.05,476.69,331.58,145.11
